Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	St_ID	Pressure [dBar]	QV:SEADATANET	Temperature, ITS-90 [degrees C]	QV:SEADATANET	Salinity [per mille]	QV:SEADATANET	DOW [µM]	QV:SEADATANET	Oxygen Saturation [%]	QV:SEADATANET	Oxygen, SBE 43 [mg/l]	QV:SEADATANET	Total Chl-a [µg/l]	QV:SEADATANET	pH	QV:SEADATANET	NH4 [µM]	QV:SEADATANET	NO2-N [µM]	QV:SEADATANET	NO3-N+NO2-N [µM]	QV:SEADATANET	PO4 [µM]	QV:SEADATANET	TP [µM]	QV:SEADATANET	TPP [µM]	QV:SEADATANET	Si [µM]	QV:SEADATANET	POC [µM]	QV:SEADATANET	PON [µM]	QV:SEADATANET	TSS [mg/l]	QV:SEADATANET	SD [m]	QV:SEADATANET	TRIX (Chem)	QV:SEADATANET	TRIX	QV:SEADATANET	QV:SEADATANET:SAMPLE
								5	1	20.4605	1	38.7958	1	244.9653	1	109.31049	1		9	0.71639	1	8.2	1	0.16	1	0.14	1	1.43	1	0.05	1	0.23023	1		9	1.59	1	13.43543	1	1.85488	1	13.86	1		9		9	3.77085	0	0
DIPTAR April-2014	DT2	B	2014-04-28T07:21:00	34.68683	36.79788	8	96734	0	1	21.8257	5	37.9045	5	245.70024	1	111.75826	1		9	2.05364	1	8.24	1	5.16	1	0.49	1	10.75	1	0.15	1	0.56557	1		9	3.73	1	36.44078	1	6.11069	1	12.38	1	3	1		9	5.39529	0	0
								7	1	19.5673	1	39.0514	1	231.54419	1	101.81507	1		9	1.26978	1	8.18	1	1	1	0.18	1	1.91	1	0.08	1	0.33534	1		9	2.32	1	27.00092	1	4.1842	1	14.35	1		9		9	3.7411	0	0
DIPTAR April-2014	DT3-T21	B	2014-04-28T07:56:00	34.71337	36.79745	9	96735	0	1	21.8137	5	38.1984	5	273.83279	1	124.74197	1		9	4.40359	1	8.27	1	2.27	1	0.24	1	2.03	1	0.13	1	0.67067	1		9	2.85	1	60.8434	1	9.88082	1	13.76	1	3	1		9	5.52879	0	0
								8	1	19.8433	1	39.0197	1	253.46806	1	111.99555	1		9	1.2747	1	8.25	1	2.22	1	0.79	1	5	1	0.11	1	0.45546	1		9	5.83	1	35.42442	1	5.7266	1	17.06	1		9		9	4.86562	0	0
DIPTAR April-2014	DT24-T23	B	2014-04-28T08:26:00	34.73528	36.80168	8	96740	0	1	22.5012	5	38.1329	5	278.69406	1	128.45131	1		9	2.8334	1	8.29	1	0.48	1	0.13	1	3.69	1	0.09	1	0.62563	1		9	1.36	1	77.29962	1	12.36502	1	24.35	1	6	1		9	5.38349	0	0
								6	1	21.6753	5	38.412	5	271.49512	1	123.52566	1		9		9	8.29	1	0.68	1	0.16	1	2.98	1	0.09	1	0.61562	1		9	1.32	1	71.18006	1	10.28185	1	26.15	1		9		9		9	0
DIPTAR April-2014	DT5-T17	B	2014-04-28T10:15:00	34.67033	36.77337	15	96737	0	1	21.7035	5	38.5576	5	256.68134	1	116.94633	1		9	0.81202	1	8.26	1	0.17	1	0.12	1	0.32	1	0.07	1	0.30531	1		9	1.24	1	25.99599	1	3.14649	1	16	1	5	1		9	3.70908	0	0
								13	1	18.9775	1	39.1549	1	229.78253	1	100.0129	1		9	0.53697	1	8.18	1	0.51	1	0.18	1	0.71	1	0.05	1	0.28529	1		9	2.2	1	16.75601	1	2.786	1	19.85	1		9		9	1.26637	0	0
DIPTAR April-2014	DT4-T22	B	2014-04-28T10:50:00	34.71352	36.78133	12	96736	0	1	22.1431	5	38.3093	5	269.91302	1	123.75222	1		9	1.89409	1	8.33	1	0.19	1	0.09	1	0.72	1	0.17	1	0.47548	1		9	1.19	1	37.06099	1	5.21601	1	16.52	1	3	1		9	4.52217	0	0
								11	1	19.3484	1	39.0517	1	261.67505	1	114.60302	1		9	1.27459	1	8.25	1	1.32	1	0.19	1	2.51	1	0.12	1	0.45546	1		9	1.44	1	34.78022	1	5.31225	1	19.99	1		9		9	4.70732	0	0
DIPTAR April-2014	DT25-T18	B	2014-04-28T11:32:00	34.71320	36.74812	22	96741	0	1	21.5727	5	38.6806	5	249.93591	1	113.69148	1		9	0.34235	1	8.28	1	0.07	1	0.02	1	0.06	1	0.06	1	0.23524	1		9	1.34	1	15.68465	1	2.48365	1	17.03	1	7	1		9	2.74475	0	0
								20	1	18.8115	1	39.2063	1	218.69713	1	94.92338	1		9	0.62615	1	8.08	1	0.42	1	0.06	1	0.31	1	0.05	1	0.26026	1		9	4.03	1	12.42037	1	1.77749	1		9		9		9	3.26526	0	0
DIPTAR April-2014	DT7-T6	B	2014-04-28T12:58:00	34.61855	36.77208	10	96738	0	1	21.6052	5	38.7379	5	255.38202	1	116.27465	1		9	0.85035	1	8.26	1	0.11	1	0.03	1	0.16	1	0.07	1	0.27027	1		9	1.2	1	26.11799	1	3.20772	1	21.49	1	6	1		9	3.45133	0	0
								9	1	20.5559	1	38.7253	1	257.0509	1	114.85085	1		9	0.99071	1	8.26	1	0.13	1	0.09	1	0.74	1	0.07	1	0.29029	1		9	1.42	1	24.38279	1	3.01806	1	24.58	1		9		9	3.92282	0	0
DIPTAR April-2014	DT21	B	2014-04-28T13:22:00	34.59542	36.77320		96739	0	1	21.7768	5	38.7847	5	251.92473	1	115.0805	1		9	0.95131	1	8.27	1	0.13	1	0.06	1	0.63	1	0.08	1	0.21021	1		9	1.61	1	29.80955	1	4.88675	1	20.31	1	5	1		9	3.74795	0	0
								7	1	21.2963	1	38.7763	1	253.58324	1	114.84709	1		9		9	8.25	1	0.17	1	0.05	1	0.66	1	0.07	1	0.18519	1		9	1.76	1		9		9		9		9		9		9	0
DIPTAR April-2014	DT8-T7	B	2014-04-29T05:05:00	34.62785	36.75688	19	96743	0	1	20.9667	5	38.7421	5	248.85535	1	112.02636	1		9	1.2312	1	8.3	1	0.15	1	0.12	1	1.03	1	0.08	1	0.26527	1		9	1.37	1	22.89883	1	3.59669	1	12.82	1	6	1		9	4.0028	0	0
								17	1	18.7244	5	39.215	5	231.0457	1	100.1284	1		9	1.00302	1	8.23	1	0.15	1	0.02	1	0.06	1	0.04	1	0.15015	1		9	2.64	1	14.63523	1	2.40024	1	13.99	1		9		9	1.45497	0	0
DIPTAR April-2014	DT6-T12	B	2014-04-29T06:17:00	34.65140	36.75928	19	96742	0	1	21.0145	5	38.7142	5	249.02426	1	112.17979	1		9	1.20904	1	8.29	1	0.25	1	0.18	1	1.08	1	0.05	1	0.1952	1		9	1.26	1	14.47326	1	2.36475	1	10.34	1	6	1		9	3.93311	0	0
								18	1	18.8242	1	39.211	1	224.23828	1	97.35484	1		9	0.63243	1	8.22	1	0.1	1	0.08	1	0.23	1	0.03	1	0.18018	1		9	3.84	1	14.58545	1	2.0747	1	15.78	1		9		9	2.61251	0	0
DIPTAR April-2014	LI-5	B	2014-04-29T06:45:00	34.64050	36.78662	14	96744	0	1	20.8903	5	38.7195	5	251.77425	1	113.17056	1		9	2.3163	1	8.24	1	0.35	1	0.18	1	2.08	1	0.13	1	0.41542	1		9	1.98	1	26.06639	1	4.28968	1	11.5	1	3	1		9	4.68818	0	0
								11	1	19.2957	1	39.096	1	218.56769	1	95.65659	1		9	1.97484	1	8.08	1	0.86	1	0.06	1	0.57	1	0.18	1	0.2953	1		9	3.54	1	32.87398	1	4.97186	1	17.1	1		9		9	3.91357	0	0
DIPTAR April-2014	LI-7	B	2014-04-29T07:27:00	34.63457	36.79002	9	96746	0	1	20.964	5	38.7269	5	249.93657	1	112.4976	1		9	2.47307	1	8.26	1	0.33	1	0.1	1	1.93	1	0.13	1	0.38038	1		9	2.02	1	38.67834	1	4.96903	1	12.89	1	3	1		9	4.63477	0	0
								9	1	19.3221	1	39.0459	1	237.36861	1	103.90501	1		9	2.15296	1	8.23	1	0.76	1	0.1	1	1.77	1	0.11	1	0.26026	1		9	2.79	1	28.35135	1	4.1258	1	15.98	1		9		9	4.0671	0	0
DIPTAR April-2014	LI-12	B	2014-04-29T07:44:00	34.63940	36.79436	11	96751	0	1	20.5554	5	38.8364	5	249.82426	1	111.69833	1		9	2.06513	1	8.21	1	0.68	1	0.12	1	1.15	1	0.14	1	0.41041	1		9	2.57	1	37.57771	1	4.58268	1	20.03	1	2	1		9	4.49673	0	0
								11	1	20.2772	1	38.896	1	261.67505	1	116.44743	1		9	1.85829	1	8.24	1	1.13	1	0.1	1	1.25	1	0.14	1	0.39039	1		9	4.62	1	27.8611	1	3.90039	1	23.79	1		9		9	4.65885	0	0
DIPTAR April-2014	LI-15	B	2014-04-29T08:07:00	34.63695	36.79828	8	96754	0	1	21.0855	5	38.6841	5	250.14999	1	112.80988	1		9	1.90672	1	8.23	1	1.87	1	0.28	1	2.84	1	0.26	1	0.49049	1		9	5.07	1	46.63039	1	7.35911	1	21.86	1	2	1		9	4.90734	0	0
								7	1	20.9923	1	38.6928	1	257.39999	1	115.8889	1		9	3.72151	1	8.25	1	1.92	1	0.23	1	2.59	1	0.21	1	0.46056	1		9	3.56	1	41.7664	1	6.17102	1		9		9		9	5.18884	0	0
DIPTAR April-2014	LI-8	B	2014-04-29T10:41:00	34.63882	36.79077	10	96747	0	1	20.8751	5	38.7825	5	243.37041	1	109.40386	1		9	1.01123	1	8.22	1	1.1	1	0.18	1	1.29	1	0.14	1	0.37538	1		9	3.39	1	37.50685	1	4.6522	1		9	3	1		9	4.22362	0	0
								9	1	19.7473	1	38.974	1	228.14011	1	100.60079	1		9	2.66185	1	8.16	1	1.3	1	0.15	1	1.63	1	0.12	1	0.35035	1		9	4.36	1	30.63165	1	3.72876	1		9		9		9	3.62718	0	0
DIPTAR April-2014	LI-9	B	2014-04-29T11:02:00	34.64392	36.79103	10	96748	0	1	20.9415	5	38.7902	5	245.26387	1	110.39107	1		9	2.02081	1	8.23	1	0.72	1	0.15	1	1.67	1	0.15	1	0.66066	1		9	2.29	1	38.14516	1	5.21667	1	15.99	1	3	1		9	4.71491	0	0
								9	1	20.573	1	38.8384	1	235.37437	1	105.26822	1		9	2.45583	1	8.23	1	1	1	0.15	1	2.08	1	0.12	1	0.4004	1		9	3.2	1	36.40277	1	5.51716	1	18.26	1		9		9	4.4502	0	0
DIPTAR April-2014	LI-22	B	2014-04-29T11:30:00	34.65458	36.80544	9	96761	0	1	21.9086	5	38.6629	5	252.29358	1	115.43513	1		9	4.10646	1	8.25	1	0.8	1	0.16	1	1.3	1	0.21	1	0.74074	1		9	2.3	1	65.08521	1	9.15525	1	17.31	1	2	1		9	5.10933	0	0
								8	1	20.5582	1	38.7898	1	239.68213	1	107.13605	1		9	3.19291	1	8.23	1	0.88	1	0.16	1	1.46	1	0.24	1	0.91592	1		9	2.88	1	49.21386	1	7.10142	1	19.9	1		9		9	4.85504	0	0
DIPTAR April-2014	LI-18	B	2014-04-29T13:20:00	34.65145	36.79927	14	96757	0	1	21.4685	5	38.7623	5	253.00389	1	114.92963	1		9	2.79729	1	8.27	1	0.91	1	0.15	1	1.64	1	0.22	1	0.58559	1		9	2.46	1	43.26391	1	7.00253	1	26.92	1	3	1		9	4.94354	0	0
								12	1	20.2561	1	38.8741	1	237.62631	1	105.69114	1		9	1.19016	1	8.26	1	1.17	1	0.16	1	1.51	1	0.18	1	0.47047	1		9	3.14	1	24.18234	1	4.01723	1		9		9		9	4.224	0	0
DIPTAR April-2014	LI-21	B	2014-04-29T13:46:00	34.65750	36.80172	12	96760	0	1	21.6699	5	38.7451	5	257.97174	1	117.59322	1		9	3.21754	1	8.28	1	0.62	1	0.17	1	1.14	1	0.15	1	0.60561	1		9	2	1	107.03031	1	12.89493	1	26.9	1	2	1		9	4.93158	0	0
								11	1	21.1946	5	38.769	5	245.65862	1	111.05025	1		9	2.70946	1	8.26	1	0.75	1	0.19	1	1.63	1	0.24	1	1.1011	1		9	2.32	1	50.10952	1	7.03644	1	27.6	1		9		9	5.02666	0	0
DIPTAR April-2014	LI-19	B	2014-04-29T14:12:00	34.64326	36.80180	12	96758	0	1	21.2157	5	38.7878	5	246.12387	1	111.31981	1		9	0.9866	1	8.25	1	1.51	1	0.24	1	4.1	1	0.25	1	0.50551	1		9	4.3	1	44.10461	1	5.30235	1	23.84	1	2	1		9	4.69833	0	0
								12	1	20.8639	4	38.8219	4	237.47037	1	106.74951	1		9	2.02738	1	8.25	1	1.19	1	0.17	1	1.59	1	0.11	1	0.47047	1		9	3.05	1	37.0154	1	5.56265	1	25.64	1		9		9	4.49176	0	0
DIPTAR April-2014	LI-1	B	2014-04-30T05:27:00	34.64472	36.78407	14	96772	0	1	20.1198	5	38.9504	5	230.18997	1	102.18288	1		9	1.64899	1	8.13	1	0.62	1	0.19	1	1.3	1	0.15	1	0.48549	1		9	3.36	1	32.66233	1	4.423	1	21.24	1	1	1		9	3.88588	0	0
								13	1	18.8177	1	39.2163	1	226.96419	1	98.53171	1		9	0.60485	1	8.11	1	0.34	1	0.11	1	1.18	1	0.11	1	0.38539	1		9	3.8	1	27.10764	1	3.31288	1	23.01	1		9		9	3.21127	0	0
DIPTAR April-2014	LI-3	B	2014-04-30T06:09:00	34.65098	36.79488	7	96774	0	1	19.9856	5	38.8413	5	223.21806	1	98.78357	1		9	0.61888	1	8.13	1	58.24	1	0.64	1	67.7	1	0.34	1	0.73073	1		9	6.75	1	28.78401	1	4.66608	1	30.65	1	1	1		9	4.98162	0	0
								8	1	19.2724	1	39.086	1	220.38686	1	96.40705	1		9	1.22053	1	8.09	1	47.03	1	0.53	1	52.18	1	0.3	1	0.46517	1		9	6.13	1	24.28236	1	4.0413	1	31.9	1		9		9	5.36958	0	0
DIPTAR April-2014	DT-16	B	2014-04-30T07:18:00	34.61980	36.73652	25	96769	0	1	19.4531	5	39.139	5	240.61232	1	105.64017	1		9	0.12	1	8.15	1	0.19	1	0.02	1	0.06	1	0.06	1	0.26026	1		9	2.14	1	10.0219	1	1.62837	1	9.51	1	12	1		9	2.31763	0	0
								24	1	18.4629	1	39.2571	1	237.36861	1	102.39422	1		9	0.22941	1	8.03	1	0.13	1	0.02	1	0.06	1	0.04	1	0.18018	1		9	16.88	2	9.15061	1	1.49137	1	10.6	1		9		9	2.00964	0	0
DIPTAR April-2014	DT-20	B	2014-04-30T07:49:00	34.63251	36.71135	39	96771	0	1	19.6537	5	39.1489	5	240.96385	1	106.18876	1		9	0.08553	1	8.16	1	0.21	1	0.02	1	0.05	1	0.02	1	0.11011	1		9	3.28	1	8.07634	1	0.85471	1	6.33	1	19	1		9	1.93153	0	0
								28	1	18.3339	1	39.2603	1	239.21201	1	102.94259	1		9	0.12287	1	8.16	1	0.13	1	0.02	1	0.07	1	0.02	1	0.13013	1		9	4.68	1	10.05042	1	1.32366	1	8.08	1		9		9	1.75911	0	0
DIPTAR April-2014	DT-11	B	2014-04-30T08:20:00	34.58498	36.70268	39	96764	0	1	19.6787	5	39.1455	5	240.86168	1	106.18994	1		9	0.08545	1	8.18	1	0.33	1	0.06	1	0.19	1	0.02	1	0.11011	1		9	2.28	1	10.08307	1	1.39964	1	6.96	1	20	1		9	2.18211	0	0
								20	1	19.1487	1	39.1771	1	240.60001	1	105.06221	1		9		9	8.16	1	0.14	1	0.05	1	0.16	1	0.02	1		9		9	2.85	1		9		9		9		9		9		9	0
								39	1	18.3134	1	39.261	1	240.40096	1	103.41041	1		9	0.19748	1	8.15	1	0.13	1	0.02	1	0.06	1	0.02	1	0.15516	1		9	4.05	1	6.68872	1	0.95598	1	8.71	1		9		9	2.02932	0	0
DIPTAR April-2014	DT-13	B	2014-04-30T08:56:00	34.60718	36.71672	34	96766	0	1	19.9697	5	39.1446	5	239.10104	1	105.97207	1		9	0.08157	1	8.17	1	0.36	1	0.02	1	0.05	1	0.02	1	0.14515	1		9	6.23	1	3.43897	1	0.56002	1	10.05	1	19	1		9	2.16632	0	0
								10	1	19.5087	1	39.1423	1	238.89999	1	104.99261	1		9		9	8.15	1	0.34	1	0.02	1	0.06	1	0.02	1		9		9	6.03	1		9		9		9		9		9		9	0
								30	1	18.4179	1	39.2585	1	238.60001	1	102.83768	1		9	0.22017	1	8.16	1	0.18	1	0.03	1	0.14	1	0.02	1	0.1952	1		9	5.01	1	11.73178	1	1.5577	1	11.45	1		9		9	2.27389	0	0
DIPTAR April-2014	DT-14	B	2014-04-30T11:36:00	34.56965	36.73410	20	96767	0	1	19.7868	5	39.1397	5	239.76709	1	105.91187	1		9	0.13584	1	8.21	1	0.36	1	0.02	1	0.06	1	0.03	1	0.12513	1		9	3.83	1	8.47172	1	1.33772	1	7.63	1	14	1		9	2.30224	0	0
								19	1	19.1109	5	39.1453	5	244.35614	1	106.60857	1		9	0.26266	1	8.22	1	0.18	1	0.02	1	0.06	1	0.04	1	0.22022	1		9	3.97	1	15.32441	1	2.11151	1	13.09	1		9		9	2.58325	0	0
DIPTAR April-2014	DT-19	B	2014-04-30T12:08:00	34.58943	36.72025	30	96770	0	1	19.9551	5	39.1447	5	241.28006	1	106.90958	1		9	0.07506	1	8.22	1	0.22	1	0.32	1	2.88	1	0.03	1	0.11512	1		9	12.24	1	8.59108	1	1.38162	1	9.42	1	18	1		9	2.83725	0	0
								25	1	19.0323	1	39.1691	1	242.31128	1	105.57606	1		9	0.06114	1	8.21	1	0.13	1	0.09	1	0.19	1	0.03	1	0.15015	1		9	3.57	1	12.35696	1	1.75015	1	25.09	1		9		9	1.95972	0	0
DIPTAR April-2014	DT-15	B	2014-04-30T13:35:00	34.59485	36.73108	26	96768	0	1	19.8565	5	39.1474	5	239.3437	1	105.86369	1		9	0.09546	1	8.16	1	0.38	1	0.06	1	0.23	1	0.02	1	0.11512	1		9	4.97	1	9.001	1	1.0682	1	8.07	1	16	1		9	2.27648	0	0
								22	1	18.9441	1	39.1759	1	244.57443	1	106.39488	1		9	0.39858	1	8.2	1	0.45	1	0.09	1	0.84	1	0.09	1	0.39039	1		9		9	9.69474	1	1.16054	1	9.53	1		9		9	3.53814	0	0
DIPTAR April-2014	DT-12	B	2014-04-30T14:03:00	34.60080	36.74193	21	96765	0	1	19.7898	5	39.1349	5	242.90302	1	107.2999	1		9	0.08018	1	8.23	1	0.35	1	0.29	1	1.06	1	0.04	1	0.12513	1		9	4.05	1	10.16479	1	1.35641	1	8.88	1	15	1		9	2.62608	0	0
								21	1	19.0646	1	39.1695	1	238.35921	1	103.91785	1		9	0.67404	1	8.21	1	1.12	1	0.37	1	3.68	1	0.08	1	0.2002	1		9	56.39	2	15.018	1	2.10044	1	16.78	1		9		9	3.78481	0	0
ETS_2014_05_08	ETS_020	B	2014-05-08T06:32:00	34.26055	36.55978	20	96672	0	1	20.7024	5	38.9332	5	241.42313	1	108.28918	1	7.1985	5	0.15394	1		9	1.28	1	0.21	1	2.5	1	0.04	1	0.36814	1		9	2.05	1		9		9	24.97	1	11	1		9	3.65558	0	0
								10	1	20.5199	1	39.1548	1	245.23627	1	109.77826	1	7.1747	1	0.073	1		9	0.13	1	0.08	1	0.21	1	0.02	1	0.31555	1		9	1.18	1		9		9	22.38	1		9		9	2.51786	0	0
								20	1	19.7036	1	39.1806	1	242.23656	1	106.85773	1	7.0864	1	0.10851	1		9	0.42	1	0.05	1	0.16	1	0.03	1	0.35858	1		9	1.33	1		9		9	21.6	1		9		9	2.77249	0	0
ETS_2014_05_08	ETS_050	B	2014-05-08T06:52:00	34.26503	36.54977	50	96673	0	1	21.1132	5	38.5538	5	250.78238	1	113.06447	1	6.6907	5	0.27809	1		9	0.72	1	0.17	1	1.45	1	0.06	1	0.34902	1		9	1.57	1		9		9	23.14	1	12	1		9	3.8141	0	0
ETS_2014_05_08	ETS_075	B	2014-05-08T07:05:00	34.27412	36.53622	75	96674	0	1	21.3482	5	38.0915	5	257.52167	1	116.27444	1	6.8816	5	0.30863	1		9	1.26	1	0.29	1	2.64	1	0.09	1	0.3777	1		9	2.6	1		9		9	16.47	1	12	1		9	4.17208	0	0
ETS_2014_05_08	ETS_100	B	2014-05-08T07:25:00	34.29148	36.51550	100	96675	0	1	21.7634	5	37.9213	5	256.46478	1	116.53754	1	6.8483	5	0.70132	1		9	0.8	1	0.14	1	1.45	1	0.08	1	0.43029	1		9	2.58	1		9		9	23.67	1	13	1		9	4.32305	0	0
								10	1	20.5941	1	39.241	1	235.1203	1	105.44388	1	7.1151	1	0.05334	1		9	0.33	1	0.08	1	0.2	1	0.02	1	0.12431	1		9	1.14	1		9		9	22.28	1		9		9	2.0159	0	0
								25	1	19.2504	1	39.2336	1	245.19353	1	107.30186	1	7.4637	1	0.02316	1		9	0.2	1	0.03	1	0.11	1	0.02	1	0.12909	1		9	1.2	1		9		9	24.34	1		9		9	1.63983	0	0
								50	1	18.2221	1	39.241	1	253.29837	1	108.75513	1	7.5254	1	0.02807	1		9	0.23	1	0.03	1	0.12	1	0.03	1	0.12431	1		9	1.41	1		9		9	21.61	1		9		9	1.80539	0	0
								76	1	17.9295	1	39.2377	1	243.49538	1	103.9628	1	7.2311	1	0.03863	1		9	0.19	1	0.03	1	0.14	1	0.04	1	0.24383	1		9	1.67	1		9		9	26.04	1		9		9	1.85654	0	0
								101	1	17.8119	1	39.2363	1	238.72679	1	101.69077	1	7.1494	1	0.06061	1		9	0.22	1	0.02	1	0.19	1	0.04	1	0.29164	1		9	1.58	1		9		9	21.53	1		9		9	1.85466	0	0
ETS_2014_05_08	ETS_125	B	2014-05-08T08:00:00	34.30327	36.49785	125	96676	0	1	21.2501	5	38.0034	5	247.79971	1	111.63185	1	6.9534	5	0.55991	2		9	0.65	2	0.11	1	0.83	1	0.06	1	0.3538	1		9	1.98	1		9		9	32.14	1	13	1		9	3.89176	0	0
ETS_2014_05_08	ETS_150	B	2014-05-08T08:19:00	34.31515	36.48053	150	96677	0	1	20.9406	5	38.8091	5	235.8329	1	106.15636	1	7.3638	5	0.07661	1		9	0.27	1	0.09	1	0.27	1	0.04	1	0.26774	1		9	1.46	1		9		9	20.07	1	18	1		9	2.47588	0	0
ETS_2014_05_08	ETS_175	B	2014-05-08T08:40:00	34.32535	36.46272	175	96678	0	1	20.6858	5	38.8617	5	240.36836	1	107.73861	1	8.0365	5	0.05889	1		9	0.11	1	0.04	1	0.14	1	0.04	1	0.23905	1		9	1.36	1		9		9	22.51	1	24	1		9	2.14373	0	0
ETS_2014_05_08	ETS_200	B	2014-05-08T09:12:00	34.34562	36.43533	200	96679	0	1	20.6529	5	39.2321	5	234.38829	1	105.22549	1	7.2367	5	0.02067	1		9	0.24	1	0.03	1	0.09	1	0.02	1	0.18168	1		9	1.33	1		9		9	23.11	1	21	2		9	1.6238	0	0
								10	1	20.4777	1	39.3063	1	236.46362	1	105.8655	1	7.1127	1	0.03086	1		9	0.18	1	0.02	1	0.06	1	0.02	1	0.19124	1		9	1.37	1		9		9	26.33	1		9		9	1.71402	0	0
								25	1	19.6395	1	39.2726	1	242.36755	1	106.84684	1	7.4243	1	0.01669	1		9	0.17	1	0.03	1	0.08	1	0.02	1	0.1769	1		9	1.35	1		9		9	21.73	1		9		9	1.53404	0	0
								50	1	18.1134	1	39.2323	1	246.99713	1	105.82935	1	7.4893	1	0.0166	1		9	0.16	1	0.02	1	0.09	1	0.02	1	0.18168	1		9	1.4	1		9		9	23.84	1		9		9	1.48352	0	0
								76	1	17.7037	1	39.216	1	243.93338	1	103.69606	1	7.3052	1	0.04568	1		9	0.13	1	0.02	1	0.08	1	0.02	1	0.18168	1		9	1.4	1		9		9	22.8	1		9		9	1.62194	0	0
								101	1	17.4547	1	39.1981	1	234.50089	1	99.19873	1	7.0193	1	0.08209	1		9	0.11	1	0.04	1	0.33	1	0.02	1	0.2008	1		9	1.48	1		9		9	25.27	1		9		9	1.58468	0	0
								151	1	16.9922	1	39.158	1	227.81775	1	95.48756	1	6.7751	1	0.01213	1		9	0.11	1	0.08	1	1.04	1	0.02	1	0.21037	1		9	1.72	1		9		9	18.94	1		9		9	1.8827	0	0
								202	1	16.5245	1	39.1144	1	220.55693	1	91.57845	1	6.5321	1	0.00837	1		9	0.1	1	0.18	1	1.75	1	0.02	1	0.21037	1		9	2.05	1		9		9	17.2	1		9		9	2.14618	0	0
ETS_2014_06_04	ETS_200	B	2014-06-04T07:40:00	34.34428	36.43157	200	96687	0	1	23.0472	5	39.2284	5	221.76906	1	103.84753	1	6.3782	5	0.0129	1		9	0.05	1	0.02	1	0.09	1	0.02	1	0.1	1		9	0.84	1		9		9	26.87	1	29	1		9	0.81609	0	0
								10	1	22.9495	1	39.346	1	220.6637	1	103.22116	1	6.9758	1	0.01424	1		9	0.05	1	0.02	1	0.1	1	0.02	1	0.39	2		9	1.06	1		9		9	28.58	1		9		9	1.30513	0	0
								25	1	20.4962	1	39.199	1	237.81314	1	106.431	1	7.6362	1	0.01215	1		9	1.02	2	0.02	1	0.12	1	0.02	1	0.13	1		9	1.06	1		9		9	28.82	1		9		9	1.83432	0	0
								50	1	18.697	1	39.1931	1	243.02585	1	105.2384	1	7.5906	1	0.0133	1		9	0.06	1	0.02	1	0.14	1	0.03	1	0.05	1		9	1.04	1		9		9	28.34	1		9		9	0.81688	0	0
								76	1	18.1168	1	39.2069	1	237.89294	1	101.90822	1	7.4517	1	0.01678	1		9	0.09	1	0.02	1	0.3	1	0.03	1	0.12	1		9	1.03	1		9		9	27.09	1		9		9	1.09407	0	0
								101	1	17.8558	1	39.2227	1	235.39374	1	100.34535	1	7.2888	1	0.04858	1		9	0.08	1	0.02	1	0.34	1	0.03	1	0.13	1		9	1.28	1		9		9	25.51	1		9		9	0.91604	0	0
								151	1	17.3572	1	39.1846	1	225.11848	1	95.02668	1	7.0415	1	0.02887	1		9	0.14	1	0.03	1	1.66	1	0.03	1	0.15	1		9	1.65	1		9		9	23.85	1		9		9	2.27148	0	0
								202	1	16.7209	1	39.1222	1	216.24831	1	90.13177	1	6.761	1	0.00914	1		9	0.26	1	0.03	1	1.39	1	0.06	1	0.2	1		9	1.47	1		9		9	33.88	1		9		9	2.17599	0	0
ETS_2014_06_04	ETS_175	B	2014-06-04T09:04:00	34.32248	36.46032	175	96686	0	1	23.3574	5	39.3614	5	219.99658	1	103.65047	1	6.8833	5	0.01266	1		9	0.07	1	0.02	1	0.07	1	0.02	1	0.15	1		9	0.99	1		9		9	27.4	1	27	1		9	0.93691	0	0
ETS_2014_06_04	ETS_150	B	2014-06-04T09:31:00	34.31510	36.48025	150	96685	0	1	23.4834	5	39.3715	5	219.287	1	103.54647	1	6.855	5	0.01269	1		9	0.09	1	0.02	1	0.06	1	0.02	1	0.16	1		9	0.85	1		9		9	22.92	1	27	1		9	0.9757	0	0
ETS_2014_06_04	ETS_125	B	2014-06-04T09:54:00	34.30332	36.49787	125	96684	0	1	23.5475	5	39.3595	5	218.97186	1	103.50447	1	6.8533	5	0.01388	1		9	0.36	1	0.02	1	0.09	1	0.03	1	0.09	1		9	0.87	1		9		9	27.06	1	21	2		9	1.19316	0	0
ETS_2014_06_04	ETS_100	B	2014-06-04T10:16:00	34.29043	36.51642	100	96683	0	1	23.7334	5	39.3691	5	218.89696	1	103.80534	1	6.8699	5	0.01286	1		9	0.15	1	0.02	1	0.08	1	0.02	1	0.15	1		9	1.51	1		9		9	22.06	1	27	2		9	1.1374	0	0
								10	1	23.2965	1	39.3627	1	216.96837	1	102.11299	1	6.9602	1	0.01514	1		9	0.25	1	0.02	1	0.08	1	0.02	1	0.1	1		9	0.92	1		9		9	29.08	1		9		9	0.96739	0	0
								25	1	21.4768	1	39.2703	1	235.62877	1	107.36006	1	7.398	1	0.01	1		9	0.63	1	0.02	1	0.08	1	0.03	1	0.1	1		9	3.67	1		9		9	28.69	1		9		9	1.54632	0	0
